% Version 1.00
%
%time[s];Trc1_S11[dB];
-1.000000000000000E-009,-5.147890629310324E+000,
-9.333166666666668E-010,-5.142265467808981E+000,
-8.666333333333334E-010,-5.136686134756245E+000,
-7.999500000000001E-010,-5.131152611483381E+000,
-7.332666666666668E-010,-5.125664879473593E+000,
-6.665833333333335E-010,-5.120222920361692E+000,
-5.999000000000001E-010,-5.114826715933761E+000,
-5.332166666666668E-010,-5.109476248126832E+000,
-4.665333333333334E-010,-5.104171499028530E+000,
-3.998500000000001E-010,-5.098912450876768E+000,
-3.331666666666668E-010,-5.093699086059423E+000,
-2.664833333333335E-010,-5.088531387113989E+000,
-1.998000000000001E-010,-5.083409336727295E+000,
-1.331166666666668E-010,-5.078332917735160E+000,
-6.643333333333345E-011,-5.073302113122091E+000,
2.499999999998699E-013,-5.068316906020969E+000,
6.693333333333319E-011,-5.063377279712751E+000,
1.336166666666665E-010,-5.058483217626158E+000,
2.002999999999998E-010,-5.053634703337363E+000,
2.669833333333331E-010,-5.048831720569716E+000,
3.336666666666665E-010,-5.044074253193425E+000,
4.003499999999998E-010,-5.039362285225274E+000,
4.670333333333331E-010,-5.034695800828329E+000,
5.337166666666664E-010,-5.030074784311651E+000,
6.003999999999999E-010,-5.025499220130003E+000,
6.670833333333332E-010,-5.020969092883582E+000,
7.337666666666665E-010,-5.016484387317723E+000,
8.004499999999999E-010,-5.012045088322631E+000,
8.671333333333332E-010,-5.007651180933106E+000,
9.338166666666665E-010,-5.003302650328259E+000,
1.000500000000000E-009,-4.998999481831265E+000,
1.067183333333333E-009,-4.994741660909067E+000,
1.133866666666666E-009,-4.990529173172144E+000,
1.200550000000000E-009,-4.986362004374211E+000,
1.267233333333333E-009,-4.982240140411999E+000,
1.333916666666666E-009,-4.978163567324968E+000,
1.400600000000000E-009,-4.974132271295071E+000,
1.467283333333333E-009,-4.970146238646493E+000,
1.533966666666666E-009,-4.966205455845407E+000,
1.600650000000000E-009,-4.962309909499725E+000,
1.667333333333333E-009,-4.958459586358851E+000,
1.734016666666666E-009,-4.954654473313445E+000,
1.800700000000000E-009,-4.950894557395182E+000,
1.867383333333333E-009,-4.947179825776515E+000,
1.934066666666666E-009,-4.943510265770440E+000,
2.000750000000000E-009,-4.939885864830267E+000,
2.067433333333333E-009,-4.936306610549389E+000,
2.134116666666666E-009,-4.932772490661050E+000,
2.200800000000000E-009,-4.929283493038138E+000,
2.267483333333333E-009,-4.925839605692942E+000,
2.334166666666667E-009,-4.922440816776943E+000,
2.400850000000000E-009,-4.919087114580599E+000,
2.467533333333333E-009,-4.915778487533126E+000,
2.534216666666666E-009,-4.912514924202289E+000,
2.600900000000000E-009,-4.909296413294182E+000,
2.667583333333333E-009,-4.906122943653049E+000,
2.734266666666667E-009,-4.902994504261035E+000,
2.800950000000000E-009,-4.899911084238022E+000,
2.867633333333333E-009,-4.896872672841412E+000,
2.934316666666666E-009,-4.893879259465925E+000,
3.001000000000000E-009,-4.890930833643417E+000,
3.067683333333333E-009,-4.888027385042676E+000,
3.134366666666667E-009,-4.885168903469230E+000,
3.201049999999999E-009,-4.882355378865168E+000,
3.267733333333333E-009,-4.879586801308946E+000,
3.334416666666667E-009,-4.876863161015201E+000,
3.401100000000000E-009,-4.874184448334578E+000,
3.467783333333334E-009,-4.871550653753544E+000,
3.534466666666666E-009,-4.868961767894212E+000,
3.601150000000000E-009,-4.866417781514166E+000,
3.667833333333333E-009,-4.863918685506284E+000,
3.734516666666667E-009,-4.861464470898581E+000,
3.801200000000000E-009,-4.859055128854025E+000,
3.867883333333333E-009,-4.856690650670379E+000,
3.934566666666666E-009,-4.854371027780038E+000,
4.001250000000000E-009,-4.852096251749863E+000,
4.067933333333333E-009,-4.849866314281027E+000,
4.134616666666667E-009,-4.847681207208851E+000,
4.201300000000000E-009,-4.845540922502656E+000,
4.267983333333333E-009,-4.843445452265607E+000,
4.334666666666666E-009,-4.841394788734565E+000,
4.401350000000000E-009,-4.839388924279931E+000,
4.468033333333333E-009,-4.837427851405512E+000,
4.534716666666667E-009,-4.835511562748367E+000,
4.601399999999999E-009,-4.833640051078669E+000,
4.668083333333333E-009,-4.831813309299567E+000,
4.734766666666666E-009,-4.830031330447044E+000,
4.801450000000000E-009,-4.828294107689787E+000,
4.868133333333333E-009,-4.826601634329051E+000,
4.934816666666666E-009,-4.824953903798521E+000,
5.001499999999999E-009,-4.823350909664209E+000,
5.068183333333333E-009,-4.821792645624285E+000,
5.134866666666666E-009,-4.820279105508996E+000,
5.201550000000000E-009,-4.818810283280507E+000,
5.268233333333333E-009,-4.817386173032809E+000,
5.334916666666666E-009,-4.816006768991585E+000,
5.401600000000000E-009,-4.814672065514095E+000,
5.468283333333333E-009,-4.813382057089069E+000,
5.534966666666667E-009,-4.812136738336585E+000,
5.601650000000000E-009,-4.810936104007971E+000,
5.668333333333333E-009,-4.809780148985686E+000,
5.735016666666666E-009,-4.808668868283222E+000,
5.801700000000000E-009,-4.807602257044990E+000,
